"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"4306502";"Dom Feliciano (RS)";"15103"
"4306551";"Dom Pedro de Alcântara (RS)";"2621"
"4306601";"Dom Pedrito (RS)";"39920"
"4306700";"Dona Francisca (RS)";"3397"
"4306734";"Doutor Maurício Cardoso (RS)";"5249"
"4306759";"Doutor Ricardo (RS)";"2079"
"4306767";"Eldorado do Sul (RS)";"37366"
"4306809";"Encantado (RS)";"21750"
"4306908";"Encruzilhada do Sul (RS)";"25647"
"4306924";"Engenho Velho (RS)";"1428"
"4306932";"Entre-Ijuís (RS)";"9068"
"4306957";"Entre Rios do Sul (RS)";"3088"
"4306973";"Erebango (RS)";"3064"
"4307005";"Erechim (RS)";"101752"
"4307054";"Ernestina (RS)";"3202"
"4307104";"Herval (RS)";"6972"
"4307203";"Erval Grande (RS)";"5227"
"4307302";"Erval Seco (RS)";"7834"
"4307401";"Esmeralda (RS)";"3294"
"4307450";"Esperança do Sul (RS)";"3268"
"4307500";"Espumoso (RS)";"15790"
"4307559";"Estação (RS)";"6173"
"4307609";"Estância Velha (RS)";"45986"
"4307708";"Esteio (RS)";"83846"
"4307807";"Estrela (RS)";"32535"
"4307815";"Estrela Velha (RS)";"3743"
"4307831";"Eugênio de Castro (RS)";"2769"
"4307864";"Fagundes Varela (RS)";"2699"
"4307906";"Farroupilha (RS)";"68030"
"4308003";"Faxinal do Soturno (RS)";"6870"
"4308052";"Faxinalzinho (RS)";"2570"
"4308078";"Fazenda Vilanova (RS)";"4048"
"4308102";"Feliz (RS)";"13068"
"4308201";"Flores da Cunha (RS)";"28974"
"4308250";"Floriano Peixoto (RS)";"2004"
"4308300";"Fontoura Xavier (RS)";"10916"
"4308409";"Formigueiro (RS)";"7119"
"4308433";"Forquetinha (RS)";"2532"
"4308458";"Fortaleza dos Valos (RS)";"4636"
"4308508";"Frederico Westphalen (RS)";"30409"
"4308607";"Garibaldi (RS)";"32862"
"4308656";"Garruchos (RS)";"3239"
"4308706";"Gaurama (RS)";"5940"
"4308805";"General Câmara (RS)";"8679"
"4308854";"Gentil (RS)";"1714"
"4308904";"Getúlio Vargas (RS)";"16647"
"4309001";"Giruá (RS)";"17269"
"4309050";"Glorinha (RS)";"7443"
"4309100";"Gramado (RS)";"34365"
"4309126";"Gramado dos Loureiros (RS)";"2282"
"4309159";"Gramado Xavier (RS)";"4190"
"4309209";"Gravataí (RS)";"270689"
"4309258";"Guabiju (RS)";"1618"
"4309308";"Guaíba (RS)";"98864"
"4309407";"Guaporé (RS)";"24331"
"4309506";"Guarani das Missões (RS)";"8187"
"4309555";"Harmonia (RS)";"4557"
"4309571";"Herveiras (RS)";"3060"
"4309605";"Horizontina (RS)";"19174"
"4309654";"Hulha Negra (RS)";"6434"
"4309704";"Humaitá (RS)";"5019"
"4309753";"Ibarama (RS)";"4517"
"4309803";"Ibiaçá (RS)";"4848"
"4309902";"Ibiraiaras (RS)";"7432"
"4309951";"Ibirapuitã (RS)";"4166"
"4310009";"Ibirubá (RS)";"20181"
"4310108";"Igrejinha (RS)";"34035"
"4310207";"Ijuí (RS)";"82563"
"4310306";"Ilópolis (RS)";"4212"
"4310330";"Imbé (RS)";"19676"
"4310363";"Imigrante (RS)";"3141"
"4310405";"Independência (RS)";"6682"
"4310413";"Inhacorá (RS)";"2321"
"4310439";"Ipê (RS)";"6374"
"4310462";"Ipiranga do Sul (RS)";"1985"
"4310504";"Iraí (RS)";"8074"
"4310538";"Itaara (RS)";"5299"
"4310553";"Itacurubi (RS)";"3550"
"4310579";"Itapuca (RS)";"2341"
"4310603";"Itaqui (RS)";"39129"
"4310652";"Itati (RS)";"2613"
"4310702";"Itatiba do Sul (RS)";"4049"
"4310751";"Ivorá (RS)";"2149"
"4310801";"Ivoti (RS)";"21739"
"4310850";"Jaboticaba (RS)";"4136"
"4310876";"Jacuizinho (RS)";"2634"
"4310900";"Jacutinga (RS)";"3719"
"4311007";"Jaguarão (RS)";"28393"
"4311106";"Jaguari (RS)";"11631"
"4311122";"Jaquirana (RS)";"4167"
"4311130";"Jari (RS)";"3660"
"4311155";"Jóia (RS)";"8643"
"4311205";"Júlio de Castilhos (RS)";"20074"
"4311239";"Lagoa Bonita do Sul (RS)";"2810"
"4311254";"Lagoão (RS)";"6480"
"4311270";"Lagoa dos Três Cantos (RS)";"1649"
"4311304";"Lagoa Vermelha (RS)";"28419"
"4311403";"Lajeado (RS)";"77761"
"4311429";"Lajeado do Bugre (RS)";"2583"
"4311502";"Lavras do Sul (RS)";"7847"
"4311601";"Liberato Salzano (RS)";"5789"
"4311627";"Lindolfo Collor (RS)";"5621"
"4311643";"Linha Nova (RS)";"1697"
"4311700";"Machadinho (RS)";"5654"
"4311718";"Maçambará (RS)";"4834"
"4311734";"Mampituba (RS)";"3085"
"4311759";"Manoel Viana (RS)";"7347"
"4311775";"Maquiné (RS)";"7053"
"4311791";"Maratá (RS)";"2649"
"4311809";"Marau (RS)";"39693"
"4311908";"Marcelino Ramos (RS)";"5074"
"4311981";"Mariana Pimentel (RS)";"3913"
"4312005";"Mariano Moro (RS)";"2223"
"4312054";"Marques de Souza (RS)";"4171"
"4312104";"Mata (RS)";"5178"
"4312138";"Mato Castelhano (RS)";"2563"
"4312153";"Mato Leitão (RS)";"4161"
"4312179";"Mato Queimado (RS)";"1808"
"4312203";"Maximiliano de Almeida (RS)";"4901"
"4312252";"Minas do Leão (RS)";"7984"
"4312302";"Miraguaí (RS)";"4985"
"4312351";"Montauri (RS)";"1562"
"4312377";"Monte Alegre dos Campos (RS)";"3229"
"4312385";"Monte Belo do Sul (RS)";"2712"
"4312401";"Montenegro (RS)";"62861"
"4312427";"Mormaço (RS)";"2928"
"4312443";"Morrinhos do Sul (RS)";"3209"
"4312450";"Morro Redondo (RS)";"6509"
"4312476";"Morro Reuter (RS)";"6056"
"4312500";"Mostardas (RS)";"12679"
"4312609";"Muçum (RS)";"4980"
"4312617";"Muitos Capões (RS)";"3127"
"4312625";"Muliterno (RS)";"1890"
"4312658";"Não-Me-Toque (RS)";"16894"
"4312674";"Nicolau Vergueiro (RS)";"1760"
"4312708";"Nonoai (RS)";"12321"
"4312757";"Nova Alvorada (RS)";"3404"
"4312807";"Nova Araçá (RS)";"4339"
"4312906";"Nova Bassano (RS)";"9412"
"4312955";"Nova Boa Vista (RS)";"1965"
"4313003";"Nova Bréscia (RS)";"3320"
"4313011";"Nova Candelária (RS)";"2817"
"4313037";"Nova Esperança do Sul (RS)";"5006"
"4313060";"Nova Hartz (RS)";"19834"
"4313086";"Nova Pádua (RS)";"2551"
"4313102";"Nova Palma (RS)";"6579"
"4313201";"Nova Petrópolis (RS)";"20275"
"4313300";"Nova Prata (RS)";"24785"
"4313334";"Nova Ramada (RS)";"2453"
"4313359";"Nova Roma do Sul (RS)";"3543"
"4313375";"Nova Santa Rita (RS)";"25293"
"4313391";"Novo Cabrais (RS)";"4067"
"4313409";"Novo Hamburgo (RS)";"248251"
"4313425";"Novo Machado (RS)";"3866"
"4313441";"Novo Tiradentes (RS)";"2325"
"4313466";"Novo Xingu (RS)";"1798"
"4313490";"Novo Barreiro (RS)";"4150"
"4313508";"Osório (RS)";"43586"
"4313607";"Paim Filho (RS)";"4248"
"4313656";"Palmares do Sul (RS)";"11393"
"4313706";"Palmeira das Missões (RS)";"35045"
"4313805";"Palmitinho (RS)";"7163"
"4313904";"Panambi (RS)";"40804"
"4313953";"Pantano Grande (RS)";"9979"
"4314001";"Paraí (RS)";"7257"
"4314027";"Paraíso do Sul (RS)";"7632"
"4314035";"Pareci Novo (RS)";"3706"
"4314050";"Parobé (RS)";"55056"
"4314068";"Passa Sete (RS)";"5457"
"4314076";"Passo do Sobrado (RS)";"6340"
"4314100";"Passo Fundo (RS)";"195620"
"4314134";"Paulo Bento (RS)";"2291"
"4314159";"Paverama (RS)";"8410"
"4314175";"Pedras Altas (RS)";"2210"
"4314209";"Pedro Osório (RS)";"8017"
"4314308";"Pejuçara (RS)";"4062"
"4314407";"Pelotas (RS)";"342053"
"4314423";"Picada Café (RS)";"5498"
"4314456";"Pinhal (RS)";"2606"
"4314464";"Pinhal da Serra (RS)";"2138"
"4314472";"Pinhal Grande (RS)";"4568"
"4314498";"Pinheirinho do Vale (RS)";"4739"
"4314506";"Pinheiro Machado (RS)";"13011"
"4314548";"Pinto Bandeira (RS)";"2800"
"4314555";"Pirapó (RS)";"2707"
"4314605";"Piratini (RS)";"20664"
"4314704";"Planalto (RS)";"10707"
"4314753";"Poço das Antas (RS)";"2099"
"4314779";"Pontão (RS)";"3984"
"4314787";"Ponte Preta (RS)";"1743"
"4314803";"Portão (RS)";"33615"
"4314902";"Porto Alegre (RS)";"1472482"
"4315008";"Porto Lucena (RS)";"5360"
"4315057";"Porto Mauá (RS)";"2568"
"4315073";"Porto Vera Cruz (RS)";"1764"
"4315107";"Porto Xavier (RS)";"10779"
"4315131";"Pouso Novo (RS)";"1862"
"4315149";"Presidente Lucena (RS)";"2679"
"4315156";"Progresso (RS)";"6368"
"4315172";"Protásio Alves (RS)";"2044"
"4315206";"Putinga (RS)";"4200"
"4315305";"Quaraí (RS)";"23604"
"4315313";"Quatro Irmãos (RS)";"1846"
"4315321";"Quevedos (RS)";"2812"
"4315354";"Quinze de Novembro (RS)";"3803"
"4315404";"Redentora (RS)";"10938"
"4315453";"Relvado (RS)";"2200"
"4315503";"Restinga Sêca (RS)";"16345"
"4315552";"Rio dos Índios (RS)";"3473"
"4315602";"Rio Grande (RS)";"207036"
"4315701";"Rio Pardo (RS)";"38899"
"4315750";"Riozinho (RS)";"4552"
"4315800";"Roca Sales (RS)";"10909"
"4315909";"Rodeio Bonito (RS)";"5949"
"4315958";"Rolador (RS)";"2556"
"4316006";"Rolante (RS)";"20599"
"4316105";"Ronda Alta (RS)";"10633"
"4316204";"Rondinha (RS)";"5569"
"4316303";"Roque Gonzales (RS)";"7313"
"4316402";"Rosário do Sul (RS)";"40798"
"4316428";"Sagrada Família (RS)";"2675"
"4316436";"Saldanha Marinho (RS)";"2890"
"4316451";"Salto do Jacuí (RS)";"12395"
"4316477";"Salvador das Missões (RS)";"2766"
"4316501";"Salvador do Sul (RS)";"7251"
"4316600";"Sananduva (RS)";"16086"
"4316709";"Santa Bárbara do Sul (RS)";"8847"
"4316733";"Santa Cecília do Sul (RS)";"1699"
"4316758";"Santa Clara do Sul (RS)";"6127"
"4316808";"Santa Cruz do Sul (RS)";"125353"
"4316907";"Santa Maria (RS)";"274838"
"4316956";"Santa Maria do Herval (RS)";"6312"
"4316972";"Santa Margarida do Sul (RS)";"2483"
"4317004";"Santana da Boa Vista (RS)";"8444"
"4317103";"Sant'Ana do Livramento (RS)";"83324"
"4317202";"Santa Rosa (RS)";"71961"
"4317251";"Santa Tereza (RS)";"1781"
"4317301";"Santa Vitória do Palmar (RS)";"31524"
"4317400";"Santiago (RS)";"50622"
"4317509";"Santo Ângelo (RS)";"78908"
"4317558";"Santo Antônio do Palma (RS)";"2199"
"4317608";"Santo Antônio da Patrulha (RS)";"41784"
"4317707";"Santo Antônio das Missões (RS)";"11241"
"4317756";"Santo Antônio do Planalto (RS)";"2055"
"4317806";"Santo Augusto (RS)";"14357"
"4317905";"Santo Cristo (RS)";"14767"
"4317954";"Santo Expedito do Sul (RS)";"2494"
"4318002";"São Borja (RS)";"63089"
"4318051";"São Domingos do Sul (RS)";"3056"
"4318101";"São Francisco de Assis (RS)";"19556"
"4318200";"São Francisco de Paula (RS)";"21482"
"4318309";"São Gabriel (RS)";"62692"
"4318408";"São Jerônimo (RS)";"23399"
"4318424";"São João da Urtiga (RS)";"4846"
"4318432";"São João do Polêsine (RS)";"2654"
"4318440";"São Jorge (RS)";"2848"
"4318457";"São José das Missões (RS)";"2748"
"4318465";"São José do Herval (RS)";"2201"
"4318481";"São José do Hortêncio (RS)";"4419"
"4318499";"São José do Inhacorá (RS)";"2228"
"4318507";"São José do Norte (RS)";"26853"
"4318606";"São José do Ouro (RS)";"7116"
"4318614";"São José do Sul (RS)";"2240"
"4318622";"São José dos Ausentes (RS)";"3456"
"4318705";"São Leopoldo (RS)";"226988"
"4318804";"São Lourenço do Sul (RS)";"44520"
"4318903";"São Luiz Gonzaga (RS)";"35266"
"4319000";"São Marcos (RS)";"21117"
"4319109";"São Martinho (RS)";"5844"
"4319125";"São Martinho da Serra (RS)";"3305"
"4319158";"São Miguel das Missões (RS)";"7714"
"4319208";"São Nicolau (RS)";"5762"
"4319307";"São Paulo das Missões (RS)";"6385"
"4319356";"São Pedro da Serra (RS)";"3554"
"4319364";"São Pedro das Missões (RS)";"1977"
"4319372";"São Pedro do Butiá (RS)";"2979"
"4319406";"São Pedro do Sul (RS)";"16802"
"4319505";"São Sebastião do Caí (RS)";"24517"
"4319604";"São Sepé (RS)";"24448"
"4319703";"São Valentim (RS)";"3642"
"4319711";"São Valentim do Sul (RS)";"2253"
"4319737";"São Valério do Sul (RS)";"2748"
"4319752";"São Vendelino (RS)";"2107"
"4319802";"São Vicente do Sul (RS)";"8771"
"4319901";"Sapiranga (RS)";"79152"
"4320008";"Sapucaia do Sul (RS)";"137750"
"4320107";"Sarandi (RS)";"22840"
"4320206";"Seberi (RS)";"11176"
"4320230";"Sede Nova (RS)";"3070"
"4320263";"Segredo (RS)";"7366"
"4320305";"Selbach (RS)";"5124"
"4320321";"Senador Salgado Filho (RS)";"2887"
"4320354";"Sentinela do Sul (RS)";"5463"
"4320404";"Serafina Corrêa (RS)";"15614"
"4320453";"Sério (RS)";"2256"
"4320503";"Sertão (RS)";"6225"
"4320552";"Sertão Santana (RS)";"6207"
"4320578";"Sete de Setembro (RS)";"2142"
"4320602";"Severiano de Almeida (RS)";"3902"
"4320651";"Silveira Martins (RS)";"2491"
"4320677";"Sinimbu (RS)";"10395"
"4320701";"Sobradinho (RS)";"14904"
"4320800";"Soledade (RS)";"31207"
"4320859";"Tabaí (RS)";"4424"
"4320909";"Tapejara (RS)";"21224"
"4321006";"Tapera (RS)";"10796"
"4321105";"Tapes (RS)";"17315"
"4321204";"Taquara (RS)";"57072"
"4321303";"Taquari (RS)";"27084"
"4321329";"Taquaruçu do Sul (RS)";"3084"
"4321352";"Tavares (RS)";"5547"
"4321402";"Tenente Portela (RS)";"14056"
"4321436";"Terra de Areia (RS)";"10553"
"4321451";"Teutônia (RS)";"29802"
"4321469";"Tio Hugo (RS)";"2893"
"4321477";"Tiradentes do Sul (RS)";"6432"
"4321493";"Toropi (RS)";"2997"
"4321501";"Torres (RS)";"36859"
"4321600";"Tramandaí (RS)";"45744"
"4321626";"Travesseiro (RS)";"2388"
"4321634";"Três Arroios (RS)";"2885"
"4321667";"Três Cachoeiras (RS)";"10761"
"4321709";"Três Coroas (RS)";"25822"
"4321808";"Três de Maio (RS)";"24478"
"4321832";"Três Forquilhas (RS)";"2938"
"4321857";"Três Palmeiras (RS)";"4478"
"4321907";"Três Passos (RS)";"24656"
"4321956";"Trindade do Sul (RS)";"5962"
"4322004";"Triunfo (RS)";"27638"
"4322103";"Tucunduva (RS)";"6008"
"4322152";"Tunas (RS)";"4576"
"4322186";"Tupanci do Sul (RS)";"1591"
"4322202";"Tupanciretã (RS)";"23421"
"4322251";"Tupandi (RS)";"4309"
"4322301";"Tuparendi (RS)";"8617"
"4322327";"Turuçu (RS)";"3601"
"4322343";"Ubiretama (RS)";"2283"
"4322350";"União da Serra (RS)";"1434"
"4322376";"Unistalda (RS)";"2489"
"4322400";"Uruguaiana (RS)";"129580"
"4322509";"Vacaria (RS)";"64564"
"4322525";"Vale Verde (RS)";"3420"
"4322533";"Vale do Sol (RS)";"11608"
"4322541";"Vale Real (RS)";"5499"
"4322558";"Vanini (RS)";"2080"
"4322608";"Venâncio Aires (RS)";"69521"
"4322707";"Vera Cruz (RS)";"25525"
"4322806";"Veranópolis (RS)";"24476"
"4322855";"Vespasiano Corrêa (RS)";"1986"
"4322905";"Viadutos (RS)";"5306"
"4323002";"Viamão (RS)";"251033"
"4323101";"Vicente Dutra (RS)";"5264"
"4323200";"Victor Graeff (RS)";"3080"
"4323309";"Vila Flores (RS)";"3353"
"4323358";"Vila Lângaro (RS)";"2197"
"4323408";"Vila Maria (RS)";"4385"
"4323457";"Vila Nova do Sul (RS)";"4362"
"4323507";"Vista Alegre (RS)";"2893"
"4323606";"Vista Alegre do Prata (RS)";"1613"
"4323705";"Vista Gaúcha (RS)";"2867"
"4323754";"Vitória das Missões (RS)";"3486"
"4323770";"Westfália (RS)";"2940"
"4323804";"Xangri-lá (RS)";"13951"
"5000203";"Água Clara (MS)";"14210"
"5000252";"Alcinópolis (MS)";"4961"
"5000609";"Amambai (MS)";"37144"
"5000708";"Anastácio (MS)";"24642"
"5000807";"Anaurilândia (MS)";"8801"
"5000856";"Angélica (MS)";"9991"
"5000906";"Antônio João (MS)";"8612"
"5001003";"Aparecida do Taboado (MS)";"24078"
"5001102";"Aquidauana (MS)";"46998"
"5001243";"Aral Moreira (MS)";"11209"
"5001508";"Bandeirantes (MS)";"6759"
"5001904";"Bataguassu (MS)";"21463"
"5002001";"Batayporã (MS)";"11188"
"5002100";"Bela Vista (MS)";"24002"
"5002159";"Bodoquena (MS)";"7938"
"5002209";"Bonito (MS)";"20825"
"5002308";"Brasilândia (MS)";"11923"
"5002407";"Caarapó (MS)";"28001"
"5002605";"Camapuã (MS)";"13751"
"5002704";"Campo Grande (MS)";"843120"
"5002803";"Caracol (MS)";"5769"
"5002902";"Cassilândia (MS)";"21557"
"5002951";"Chapadão do Sul (MS)";"21948"
"5003108";"Corguinho (MS)";"5403"
"5003157";"Coronel Sapucaia (MS)";"14712"
"5003207";"Corumbá (MS)";"108010"
"5003256";"Costa Rica (MS)";"19175"
"5003306";"Coxim (MS)";"33045"
"5003454";"Deodápolis (MS)";"12588"
"5003488";"Dois Irmãos do Buriti (MS)";"10880"
"5003504";"Douradina (MS)";"5670"
"5003702";"Dourados (MS)";"210218"
"5003751";"Eldorado (MS)";"12079"
"5003801";"Fátima do Sul (MS)";"19240"
"5003900";"Figueirão (MS)";"3005"
"5004007";"Glória de Dourados (MS)";"10008"
"5004106";"Guia Lopes da Laguna (MS)";"10211"
"5004304";"Iguatemi (MS)";"15534"
"5004403";"Inocência (MS)";"7687"
"5004502";"Itaporã (MS)";"22568"
"5004601";"Itaquiraí (MS)";"19920"
"5004700";"Ivinhema (MS)";"22881"
"5004809";"Japorã (MS)";"8429"
"5004908";"Jaraguari (MS)";"6779"
"5005004";"Jardim (MS)";"25328"
"5005103";"Jateí (MS)";"4044"
"5005152";"Juti (MS)";"6321"
"5005202";"Ladário (MS)";"21488"
"5005251";"Laguna Carapã (MS)";"6935"
"5005400";"Maracaju (MS)";"42101"
"5005608";"Miranda (MS)";"26890"
"5005681";"Mundo Novo (MS)";"17773"
"5005707";"Naviraí (MS)";"50692"
"5005806";"Nioaque (MS)";"14305"
"5006002";"Nova Alvorada do Sul (MS)";"19086"
"5006200";"Nova Andradina (MS)";"50010"
"5006259";"Novo Horizonte do Sul (MS)";"4442"
"5006275";"Paraíso das Águas (MS)";"5047"
"5006309";"Paranaíba (MS)";"41363"
"5006358";"Paranhos (MS)";"13311"
"5006408";"Pedro Gomes (MS)";"7850"
"5006606";"Ponta Porã (MS)";"85251"
"5006903";"Porto Murtinho (MS)";"16340"
"5007109";"Ribas do Rio Pardo (MS)";"22803"
"5007208";"Rio Brilhante (MS)";"34078"
"5007307";"Rio Negro (MS)";"4949"
"5007406";"Rio Verde de Mato Grosso (MS)";"19407"
"5007505";"Rochedo (MS)";"5205"
"5007554";"Santa Rita do Pardo (MS)";"7582"
"5007695";"São Gabriel do Oeste (MS)";"24515"
"5007703";"Sete Quedas (MS)";"10854"
"5007802";"Selvíria (MS)";"6441"
"5007901";"Sidrolândia (MS)";"49712"
"5007935";"Sonora (MS)";"17019"
"5007950";"Tacuru (MS)";"10907"
"5007976";"Taquarussu (MS)";"3570"
"5008008";"Terenos (MS)";"19434"
"5008305";"Três Lagoas (MS)";"111652"
"5008404";"Vicentina (MS)";"6020"
"5100102";"Acorizal (MT)";"5396"
"5100201";"Água Boa (MT)";"23057"
"5100250";"Alta Floresta (MT)";"49877"
"5100300";"Alto Araguaia (MT)";"17168"
"5100359";"Alto Boa Vista (MT)";"5980"
"5100409";"Alto Garças (MT)";"11071"
"5100508";"Alto Paraguai (MT)";"10592"
"5100607";"Alto Taquari (MT)";"9376"
"5100805";"Apiacás (MT)";"9249"
"5101001";"Araguaiana (MT)";"3108"
"5101209";"Araguainha (MT)";"1000"
"5101258";"Araputanga (MT)";"15926"
"5101308";"Arenápolis (MT)";"9825"
"5101407";"Aripuanã (MT)";"20293"
"5101605";"Barão de Melgaço (MT)";"7545"
"5101704";"Barra do Bugres (MT)";"33365"
"5101803";"Barra do Garças (MT)";"58099"
"5101852";"Bom Jesus do Araguaia (MT)";"5889"
"5101902";"Brasnorte (MT)";"17361"
"5102504";"Cáceres (MT)";"90106"
"5102603";"Campinápolis (MT)";"14971"
"5102637";"Campo Novo do Parecis (MT)";"31171"
"5102678";"Campo Verde (MT)";"36800"
"5102686";"Campos de Júlio (MT)";"5969"
"5102694";"Canabrava do Norte (MT)";"4703"
"5102702";"Canarana (MT)";"19948"
"5102793";"Carlinda (MT)";"10493"
"5102850";"Castanheira (MT)";"8379"
"5103007";"Chapada dos Guimarães (MT)";"18548"
"5103056";"Cláudia (MT)";"11457"
"5103106";"Cocalinho (MT)";"5527"
"5103205";"Colíder (MT)";"31707"
"5103254";"Colniza (MT)";"32230"
"5103304";"Comodoro (MT)";"19294"
"5103353";"Confresa (MT)";"27749"
"5103361";"Conquista D'Oeste (MT)";"3673"
"5103379";"Cotriguaçu (MT)";"17209"
"5103403";"Cuiabá (MT)";"575480"
"5103437";"Curvelândia (MT)";"4984"
"5103452";"Denise (MT)";"8897"
"5103502";"Diamantino (MT)";"20945"
"5103601";"Dom Aquino (MT)";"8066"
"5103700";"Feliz Natal (MT)";"12440"
"5103809";"Figueirópolis D'Oeste (MT)";"3599"
"5103858";"Gaúcha do Norte (MT)";"6900"
"5103908";"General Carneiro (MT)";"5267"
"5103957";"Glória D'Oeste (MT)";"3047"
"5104104";"Guarantã do Norte (MT)";"33632"
"5104203";"Guiratinga (MT)";"14401"
"5104500";"Indiavaí (MT)";"2518"
"5104526";"Ipiranga do Norte (MT)";"6347"
"5104542";"Itanhangá (MT)";"5950"
"5104559";"Itaúba (MT)";"4124"
"5104609";"Itiquira (MT)";"12293"
"5104807";"Jaciara (MT)";"26281"
"5104906";"Jangada (MT)";"7889"
"5105002";"Jauru (MT)";"9482"
"5105101";"Juara (MT)";"33483"
"5105150";"Juína (MT)";"39640"
"5105176";"Juruena (MT)";"13424"
"5105200";"Juscimeira (MT)";"11179"
"5105234";"Lambari D'Oeste (MT)";"5708"
"5105259";"Lucas do Rio Verde (MT)";"55094"
"5105309";"Luciara (MT)";"2121"
"5105507";"Vila Bela da Santíssima Trindade (MT)";"15138"
"5105580";"Marcelândia (MT)";"11090"
"5105606";"Matupá (MT)";"15206"
"5105622";"Mirassol d'Oeste (MT)";"26188"
"5105903";"Nobres (MT)";"14980"
"5106000";"Nortelândia (MT)";"6128"
"5106109";"Nossa Senhora do Livramento (MT)";"11444"
"5106158";"Nova Bandeirantes (MT)";"13343"
"5106174";"Nova Nazaré (MT)";"3406"
"5106182";"Nova Lacerda (MT)";"5939"
"5106190";"Nova Santa Helena (MT)";"3550"
"5106208";"Nova Brasilândia (MT)";"4139"
"5106216";"Nova Canaã do Norte (MT)";"12330"
"5106224";"Nova Mutum (MT)";"38206"
"5106232";"Nova Olímpia (MT)";"18704"
"5106240";"Nova Ubiratã (MT)";"10508"
"5106257";"Nova Xavantina (MT)";"20273"
"5106265";"Novo Mundo (MT)";"8174"
"5106273";"Novo Horizonte do Norte (MT)";"3830"
"5106281";"Novo São Joaquim (MT)";"5465"
"5106299";"Paranaíta (MT)";"10823"
"5106307";"Paranatinga (MT)";"20703"
"5106315";"Novo Santo Antônio (MT)";"2301"
"5106372";"Pedra Preta (MT)";"16513"
"5106422";"Peixoto de Azevedo (MT)";"32464"
"5106455";"Planalto da Serra (MT)";"2665"
"5106505";"Poconé (MT)";"32092"
"5106653";"Pontal do Araguaia (MT)";"5993"
"5106703";"Ponte Branca (MT)";"1648"
"5106752";"Pontes e Lacerda (MT)";"42924"
"5106778";"Porto Alegre do Norte (MT)";"11508"
"5106802";"Porto dos Gaúchos (MT)";"5361"
"5106828";"Porto Esperidião (MT)";"11392"
"5106851";"Porto Estrela (MT)";"3255"
"5107008";"Poxoréu (MT)";"16677"
"5107040";"Primavera do Leste (MT)";"56450"
"5107065";"Querência (MT)";"15121"
"5107107";"São José dos Quatro Marcos (MT)";"18710"
"5107156";"Reserva do Cabaçal (MT)";"2621"
"5107180";"Ribeirão Cascalheira (MT)";"9440"
"5107198";"Ribeirãozinho (MT)";"2275"
"5107206";"Rio Branco (MT)";"5054"
"5107248";"Santa Carmem (MT)";"4256"
"5107263";"Santo Afonso (MT)";"3032"
"5107297";"São José do Povo (MT)";"3782"
"5107305";"São José do Rio Claro (MT)";"18701"
"5107354";"São José do Xingu (MT)";"5354"
"5107404";"São Pedro da Cipa (MT)";"4393"
"5107578";"Rondolândia (MT)";"3759"
"5107602";"Rondonópolis (MT)";"211718"
"5107701";"Rosário Oeste (MT)";"17275"
"5107743";"Santa Cruz do Xingu (MT)";"2213"
"5107750";"Salto do Céu (MT)";"3583"
"5107768";"Santa Rita do Trivelato (MT)";"2935"
"5107776";"Santa Terezinha (MT)";"7798"
"5107792";"Santo Antônio do Leste (MT)";"4435"
"5107800";"Santo Antônio do Leverger (MT)";"19030"
"5107859";"São Félix do Araguaia (MT)";"11039"
"5107875";"Sapezal (MT)";"21811"
"5107883";"Serra Nova Dourada (MT)";"1492"
"5107909";"Sinop (MT)";"126817"
"5107925";"Sorriso (MT)";"77735"
"5107941";"Tabaporã (MT)";"9582"
"5107958";"Tangará da Serra (MT)";"92298"
"5108006";"Tapurah (MT)";"11950"
"5108055";"Terra Nova do Norte (MT)";"10391"
"5108105";"Tesouro (MT)";"3498"
"5108204";"Torixoréu (MT)";"3785"
"5108303";"União do Sul (MT)";"3594"
"5108352";"Vale de São Domingos (MT)";"3045"
"5108402";"Várzea Grande (MT)";"265775"
"5108501";"Vera (MT)";"10650"
"5108600";"Vila Rica (MT)";"23469"
"5108808";"Nova Guarita (MT)";"4660"
"5108857";"Nova Marilândia (MT)";"3080"
"5108907";"Nova Maringá (MT)";"7546"
"5108956";"Nova Monte Verde (MT)";"8543"
"5200050";"Abadia de Goiás (GO)";"7733"
"5200100";"Abadiânia (GO)";"17701"
"5200134";"Acreúna (GO)";"21549"
"5200159";"Adelândia (GO)";"2554"
"5200175";"Água Fria de Goiás (GO)";"5451"
"5200209";"Água Limpa (GO)";"2007"
"5200258";"Águas Lindas de Goiás (GO)";"182526"
"5200308";"Alexânia (GO)";"25805"
"5200506";"Aloândia (GO)";"2084"
"5200555";"Alto Horizonte (GO)";"5307"
"5200605";"Alto Paraíso de Goiás (GO)";"7328"
"5200803";"Alvorada do Norte (GO)";"8499"
"5200829";"Amaralina (GO)";"3658"
"5200852";"Americano do Brasil (GO)";"5866"
"5200902";"Amorinópolis (GO)";"3528"
"5201108";"Anápolis (GO)";"361991"
"5201207";"Anhanguera (GO)";"1093"
"5201306";"Anicuns (GO)";"21338"
"5201405";"Aparecida de Goiânia (GO)";"511323"
"5201454";"Aparecida do Rio Doce (GO)";"2505"
"5201504";"Aporé (GO)";"4043"
"5201603";"Araçu (GO)";"3800"
"5201702";"Aragarças (GO)";"19426"
"5201801";"Aragoiânia (GO)";"9278"
